image           segment rate
1284.tif        0.73316192627
1290.tif        0.85343170166
1296.tif        0.904819488525
1302.tif        0.938285827637
1308.tif        0.76131439209
1314.tif        0.95202255249
1320.tif        0.431854248047
1326.tif        0.897399902344
1332.tif        0.19979095459
1338.tif        0.784820556641
1344.tif        0.861419677734
1350.tif        0.666118621826
1356.tif        0.791709899902
1362.tif        0.859603881836
1368.tif        0.743785858154
1374.tif        0.802879333496
1380.tif        0.992137908936
1386.tif        0.635219573975
1392.tif        0.38822555542
1398.tif        0.794178009033
1404.tif        0.736663818359
1410.tif        0.163753509521
1416.tif        0.790546417236
1422.tif        0.0688400268555
1428.tif        0.768890380859
1434.tif        0.635105133057
1440.tif        0.913341522217
1446.tif        0.606178283691
1452.tif        0.740440368652
1458.tif        0.631645202637
1464.tif        0.501937866211
1470.tif        0.563575744629
1476.tif        0.917739868164
1482.tif        0.934680938721
1488.tif        0.730461120605
1494.tif        0.790565490723
1500.tif        0.304279327393
1506.tif        0.882949829102
1512.tif        0.910186767578
1518.tif        0.817165374756
1524.tif        0.695182800293
1530.tif        0.805660247803
1536.tif        0.798801422119
1542.tif        0.93265914917
1548.tif        0.971694946289
1554.tif        0.756366729736
1560.tif        0.876285552979
1566.tif        0.650142669678
1572.tif        0.402835845947
1578.tif        0.577949523926
1584.tif        0.663425445557
1590.tif        0.186962127686
1596.tif        0.662879943848
1602.tif        0.305999755859
1608.tif        0.768749237061
1614.tif        0.878932952881
1620.tif        0.672157287598
1626.tif        0.830272674561
1632.tif        0.739673614502
1638.tif        0.35485458374
1644.tif        0.886695861816
1650.tif        0.927219390869
1656.tif        0.312126159668
1662.tif        0.8366355896
1668.tif        0.920722961426
1674.tif        0.855403900146
1680.tif        0.943500518799
1686.tif        0.945953369141
1692.tif        0.827217102051
1698.tif        0.895042419434
1704.tif        0.509048461914
1710.tif        0.974262237549
1716.tif        0.939300537109
1722.tif        0.808902740479
1728.tif        0.57580947876
1734.tif        0.913959503174
1740.tif        0.402191162109
1746.tif        0.87869644165
1752.tif        0.659809112549
1758.tif        0.0330200195312
1764.tif        0.950965881348
1770.tif        0.512130737305
1776.tif        1.0
1782.tif        0.505409240723
1788.tif        0.751758575439
1794.tif        0.688919067383
1800.tif        0.715225219727
1806.tif        0.565181732178
1812.tif        0.884273529053
1818.tif        0.541648864746
1824.tif        0.477722167969
1830.tif        0.868263244629
1836.tif        0.926055908203
1842.tif        0.448081970215
1848.tif        0.794410705566
1854.tif        0.811187744141
1860.tif        0.441352844238
1866.tif        0.780269622803
1872.tif        0.629669189453
1878.tif        0.840492248535
1884.tif        0.947257995605
1890.tif        0.869380950928
1896.tif        0.805107116699
1902.tif        0.390380859375
1908.tif        0.497673034668
1914.tif        0.850933074951
1920.tif        0.2893409729
1926.tif        0.124652862549
1932.tif        0.480068206787
1938.tif        0.577693939209
1944.tif        1.0
1950.tif        0.68616104126
1956.tif        0.762298583984
1962.tif        0.855819702148
1968.tif        0.688495635986
1974.tif        0.830917358398
1980.tif        0.853412628174
1986.tif        0.687480926514
1992.tif        0.659435272217
1998.tif        0.508110046387
2004.tif        0.922191497868
2010.tif        0.597034454346
2016.tif        0.869285583496
2022.tif        0.781322479248
2028.tif        0.916118621826
2034.tif        0.966506958008
2040.tif        0.788871765137
2046.tif        0.807399749756
2052.tif        0.914577484131
2058.tif        0.866203308105
2064.tif        0.391174316406
2070.tif        0.434104919434
2076.tif        0.58500289917
2082.tif        0.746490478516
2088.tif        0.663951873779
2094.tif        0.262969970703
2100.tif        0.478061676025
2106.tif        0.62308883667
2112.tif        0.588432312012
2118.tif        0.79109954834
2124.tif        0.67561340332
2130.tif        0.719841003418
2136.tif        0.746402740479
2142.tif        0.941738128662
2148.tif        0.788475036621
2154.tif        0.768215179443
2160.tif        0.417541503906
2166.tif        0.0939178466797
2172.tif        0.878955841064
2178.tif        0.926761627197
2184.tif        0.927883148193
2190.tif        0.861831665039
2196.tif        0.580284118652
2202.tif        0.61544418335
2208.tif        0.769466400146
2214.tif        0.781242370605
2220.tif        0.875007629395
2226.tif        0.780418395996
2232.tif        0.91410446167
2238.tif        0.559131622314
2244.tif        0.568164825439
2250.tif        0.793521881104
2256.tif        0.498519897461
2262.tif        0.388271331787
2268.tif        0.855754852295
2274.tif        0.646785736084
2280.tif        0.611381530762
2286.tif        0.510898590088
2292.tif        0.768043518066
2298.tif        0.751640319824
2304.tif        0.96607208252
2310.tif        0.783477783203
2316.tif        0.975330352783
2322.tif        0.88436126709
2328.tif        0.721500396729
2334.tif        0.944381713867
2340.tif        0.748012542725
2346.tif        0.85791015625
2352.tif        0.918586730957
2358.tif        0.785762786865
2364.tif        0.652278900146
2370.tif        0.280765533447
2376.tif        0.878223419189
2382.tif        0.808925628662
2388.tif        0.881496429443
2394.tif        0.955352783203
2400.tif        0.588539123535
2406.tif        0.740264892578
2412.tif        0.558155059814
2418.tif        0.947364807129
2424.tif        0.532409667969
2430.tif        0.213920593262
2436.tif        0.797477722168
2442.tif        0.595500946045
2448.tif        0.781627655029
2454.tif        0.738124847412
2460.tif        0.629978179932
2466.tif        0.715065002441
2472.tif        0.773529052734
2478.tif        0.775554656982
2484.tif        0.858402252197
2490.tif        0.861881256104
2496.tif        0.870143890381
2502.tif        0.723114013672
2508.tif        0.926723480225
2514.tif        0.916698455811
2520.tif        0.738845825195
2526.tif        0.936645507812
2532.tif        0.93627166748
2538.tif        0.388454437256
2544.tif        0.840751647949
2550.tif        0.826690673828
2556.tif        0.614261627197
2562.tif        0.842090606689
2568.tif        0.713455200195
2574.tif        0.80012512207
2580.tif        0.774589538574
2586.tif        0.806053161621
2592.tif        0.20821762085
2598.tif        0.899234771729
2604.tif        0.799468994141
2610.tif        0.680656433105
2616.tif        0.646862030029
2622.tif        0.772930145264
2628.tif        0.772079467773
2634.tif        0.107879638672
2640.tif        0.815658569336
2646.tif        0.959217071533
2652.tif        0.761581420898
2658.tif        0.588687896729
2664.tif        0.870128631592
2670.tif        0.720951080322
2676.tif        0.760669708252
2682.tif        0.869232177734
2688.tif        0.706581115723
2694.tif        0.743713378906
2700.tif        0.642169952393
2706.tif        0.238555908203
2712.tif        0.750591278076
2718.tif        0.896446228027
2724.tif        0.949478149414
2730.tif        0.895347595215
2736.tif        0.824047088623
2742.tif        0.870445251465
2748.tif        0.756011962891
2754.tif        0.771495819092
2760.tif        0.292911529541
2766.tif        0.835006713867
2772.tif        0.79264831543
2778.tif        0.65771484375
2784.tif        0.833770751953
2790.tif        0.713066101074
2796.tif        0.724449157715
2802.tif        0.776649475098
2808.tif        0.846565246582
2814.tif        0.698596954346
2820.tif        0.684246063232
2826.tif        0.830833435059
2832.tif        0.925998687744
2838.tif        0.503124237061
2844.tif        0.778728485107
2850.tif        0.584739685059
2856.tif        0.939918518066
2862.tif        0.922225952148
2868.tif        0.0
2874.tif        0.305835723877
2880.tif        0.787006378174
2886.tif        0.462718963623
2892.tif        0.55895614624
2898.tif        0.876647949219
2904.tif        0.818202972412
2910.tif        0.775871276855
2916.tif        0.858242034912
2922.tif        0.718555450439
2928.tif        0.605155944824
2934.tif        0.798877716064
2940.tif        0.757835388184
2946.tif        0.784713745117
2952.tif        0.843845367432
2958.tif        0.430057525635
2964.tif        0.582191467285
2970.tif        0.721965789795
2976.tif        0.679096221924
2982.tif        0.755725860596
2988.tif        0.685726165771
2994.tif        0.832580566406
3000.tif        0.995998382568
3006.tif        0.60272438033
3012.tif        0.677719116211
3018.tif        0.821743011475
3024.tif        0.853511810303
3030.tif        0.910003662109
3036.tif        0.565299987793
3042.tif        0.795139312744
3048.tif        0.918800354004
3054.tif        0.923427581787
3060.tif        1.0
3066.tif        0.848285675049
3072.tif        0.589588165283
3078.tif        0.835914611816
3084.tif        0.851898193359
3090.tif        0.61344909668
3096.tif        0.622562408447
3102.tif        0.808364868164
3108.tif        0.701274871826
3114.tif        0.752178192139
3120.tif        0.900768280029
3126.tif        0.747299194336
3132.tif        0.421161651611
3138.tif        0.898540496826
3144.tif        0.8818359375
3150.tif        0.497341156006
3156.tif        0.800067901611
3162.tif        0.930637359619
3168.tif        0.919448852539
3174.tif        0.651187896729
3180.tif        0.970996856689
3186.tif        0.873020172119
3192.tif        0.87321472168
3198.tif        0.816215515137
3204.tif        0.878971099854
3210.tif        0.857173919678
3216.tif        0.975463867188
3222.tif        1.0
3228.tif        0.919975280762
3234.tif        0.711109161377
3240.tif        0.602325439453
3246.tif        0.898296356201
3252.tif        0.684947967529
3258.tif        0.758228302002
3264.tif        0.601249694824
3270.tif        0.912792205811
3276.tif        0.84285736084
3282.tif        0.952396392822
3288.tif        0.807350158691
3294.tif        0.729373931885
3300.tif        0.108512878418
3306.tif        0.603988647461
3312.tif        0.619449615479
3318.tif        0.667507171631
3324.tif        0.776489257812
3330.tif        0.874576568604
3336.tif        0.885135650635
3342.tif        0.873458862305
3348.tif        0.817489624023
3354.tif        0.616470336914
3360.tif        0.919281005859
3366.tif        0.807670593262
3372.tif        0.954521179199
3378.tif        0.83118057251
3384.tif        0.960006713867
3390.tif        0.56600189209
3396.tif        0.808555603027
3402.tif        0.953460693359
3408.tif        0.498516082764
3414.tif        0.619037628174
3420.tif        0.899139404297
3426.tif        0.704189300537
3432.tif        0.904651641846
3438.tif        0.818660736084
3444.tif        0.745586395264
3450.tif        0.710647583008
3456.tif        0.342098236084
3462.tif        0.907764434814
3468.tif        0.547607421875
3474.tif        0.623317718506
3480.tif        0.913856506348
3486.tif        0.756790161133
3492.tif        0.878162384033
3498.tif        0.857460021973
3504.tif        0.622673034668
3510.tif        0.818950653076
3516.tif        0.968402862549
3522.tif        0.90650177002
3528.tif        0.96488571167
3534.tif        0.927669525146
3540.tif        0.600555419922
3546.tif        0.912685394287
3552.tif        0.849784851074
3558.tif        0.628021240234
3564.tif        0.872646331787
3570.tif        0.895046234131
3576.tif        0.745601654053
3582.tif        0.800548553467
3588.tif        0.718311309814
3594.tif        0.748634338379
3600.tif        0.853820800781
3606.tif        0.764205932617
3612.tif        0.841796875
3618.tif        0.654918670654
3624.tif        0.538238525391
3630.tif        0.876808166504
3636.tif        0.599811553955
3642.tif        0.666912078857
3648.tif        0.677024841309
3654.tif        0.680988311768
3660.tif        0.902732849121
3666.tif        0.880584716797
3672.tif        0.861312866211
3678.tif        0.986583709717
3684.tif        0.476501464844
3690.tif        0.930625915527
3696.tif        0.982799530029
3702.tif        0.983978271484
3708.tif        0.732685089111
3714.tif        0.950679779053
3720.tif        0.92200088501
3726.tif        0.689956665039
3732.tif        0.650360107422
3738.tif        0.963157653809
3744.tif        0.7265625
3750.tif        0.765174865723
3756.tif        0.352840423584
3762.tif        0.868293762207
3768.tif        0.899272918701
3774.tif        0.893672943115
3780.tif        0.922122955322
3786.tif        0.631935119629
3792.tif        0.88794708252
3798.tif        0.782279968262
3804.tif        0.686450958252
3810.tif        0.982864379883
3816.tif        0.751449584961
3822.tif        0.72571182251
3828.tif        0.801181793213
3834.tif        0.868591308594
3840.tif        0.90544128418
3846.tif        0.930046081543
3852.tif        0.732955932617
3858.tif        0.918518066406
3864.tif        0.831993103027
3870.tif        0.934131622314
3876.tif        0.907737731934
3882.tif        0.847694396973
3888.tif        0.927459716797
3894.tif        0.947399139404
3900.tif        0.895000457764
3906.tif        0.714614868164
3912.tif        0.951271057129
3918.tif        0.898307800293
3924.tif        0.758895874023
3930.tif        0.730453491211
3936.tif        0.672855377197
3942.tif        0.565216064453
3948.tif        0.780662536621
3954.tif        0.827842712402
3960.tif        0.663234710693
3966.tif        0.88939666748
3972.tif        0.752796173096
3978.tif        0.916641235352
3984.tif        0.884483337402
3990.tif        0.581977844238
3996.tif        0.500610351562
4002.tif        0.918502807617
4008.tif        0.976891491205
4014.tif        0.641803741455
4020.tif        0.859169006348
4026.tif        0.94021987915
4032.tif        0.916683197021
4038.tif        0.793212890625
4044.tif        0.851127624512
4050.tif        0.993789672852
4056.tif        0.832656860352
4062.tif        0.877326965332
4068.tif        0.762512207031
4074.tif        0.650344848633
4080.tif        0.897880554199
4086.tif        0.690505981445
4092.tif        0.732257843018
4098.tif        0.933284759521
4104.tif        0.60258102417
4110.tif        0.946674346924
4116.tif        0.811210632324
4122.tif        0.953472137451
4128.tif        0.713520050049
4134.tif        0.841823577881
4140.tif        0.790672302246
4146.tif        0.388374328613
4152.tif        0.915420532227
4158.tif        0.670486450195
4164.tif        0.711055755615
4170.tif        0.963470458984
4176.tif        0.694297790527
4182.tif        0.704063415527
4188.tif        0.905082702637
4194.tif        0.883686065674
4200.tif        0.933921813965
4206.tif        0.841148376465
4212.tif        0.834873199463
4218.tif        0.901382446289
4224.tif        0.878063201904
4230.tif        0.965953826904
4236.tif        0.935577392578
4242.tif        0.856430053711
4248.tif        0.804889678955
4254.tif        0.696041107178
4260.tif        0.964241027832
4266.tif        0.879283905029
4272.tif        0.35213470459
4278.tif        0.75870513916
4284.tif        0.779739379883
4290.tif        0.83723449707
4296.tif        0.804000854492
4302.tif        0.478034973145
4308.tif        0.652404785156
4314.tif        0.616153717041
4320.tif        0.974964141846
4326.tif        0.349319458008
4332.tif        0.823944091797
4338.tif        0.914695739746
4344.tif        0.779453277588
4350.tif        0.883903503418
4356.tif        0.82967376709
4362.tif        0.828510284424
4368.tif        0.946952819824
4374.tif        0.877006530762
4380.tif        0.705009460449
4386.tif        0.901988983154
4392.tif        0.94075012207
4398.tif        0.956024169922
4404.tif        0.683372497559
4410.tif        0.740631103516
4416.tif        0.736213684082
4422.tif        0.950164794922
4428.tif        0.911449432373
4434.tif        0.785179138184
4440.tif        0.736431121826
4446.tif        0.879806518555
4452.tif        0.752468109131
4458.tif        0.779373168945
4464.tif        0.856861114502
4470.tif        0.862102508545
4476.tif        0.673069000244
4482.tif        0.894386291504
4488.tif        0.771034240723
4494.tif        0.857749938965
4500.tif        0.951904296875
4506.tif        0.892349243164
4512.tif        0.883861541748
4518.tif        0.754100799561
4524.tif        0.247825622559
4530.tif        0.877239227295
4536.tif        0.941413879395
4542.tif        0.921573638916
4548.tif        0.629013061523
4554.tif        0.909461975098
4560.tif        0.999290466309
4566.tif        0.999645233154
4572.tif        0.81237411499
4578.tif        0.897846221924
4584.tif        0.814727783203
4590.tif        0.917255401611
4596.tif        0.72647857666
4602.tif        0.781383514404
4608.tif        0.803073883057
4614.tif        0.848247528076
4620.tif        0.829624176025
4626.tif        0.939075469971
4632.tif        0.721015930176
4638.tif        0.749126434326
4644.tif        0.818000793457
4650.tif        0.786312103271
4656.tif        0.728771209717
4662.tif        0.958335876465
4668.tif        0.940299987793
4674.tif        0.931934356689
4680.tif        0.677955627441
4686.tif        0.722511291504
4692.tif        0.887275695801
4698.tif        0.939510345459
4704.tif        0.594150543213
4710.tif        0.951229095459
4716.tif        0.82825088501
4722.tif        0.927661895752
4728.tif        0.922580718994
4734.tif        0.723644256592
4740.tif        0.638580322266
4746.tif        0.545894622803
4752.tif        0.474086761475
4758.tif        0.843460083008
4764.tif        0.764583587646
4770.tif        0.686656951904
4776.tif        0.919578552246
4782.tif        0.79712677002
4788.tif        0.683650970459
4794.tif        0.693988800049
4800.tif        0.758941650391
4806.tif        0.745742797852
4812.tif        0.711887359619
4818.tif        0.776245117188
4824.tif        0.784690856934
4830.tif        0.519992828369
4836.tif        0.930160522461
4842.tif        0.893650054932
4848.tif        0.881862640381
4854.tif        0.871433258057
4860.tif        0.807624816895
4866.tif        0.961368560791
4872.tif        0.875991821289
4878.tif        0.861923217773
4884.tif        0.807964324951
4890.tif        0.799301147461
4896.tif        1.0
4902.tif        0.779689788818
4908.tif        0.583316802979
4914.tif        0.777904510498
4920.tif        0.805534362793
4926.tif        0.598331451416
4932.tif        0.737014770508
4938.tif        0.830215454102
4944.tif        0.960132598877
4950.tif        0.576797485352
4956.tif        0.177680969238
4962.tif        0.288650512695
4968.tif        0.813793182373
4974.tif        0.934619903564
4980.tif        0.770893096924
4986.tif        0.938358306885
4992.tif        0.700870513916
4998.tif        0.874782562256
5004.tif        0.966445922852
5010.tif        0.890633328891
5016.tif        0.624675750732
5022.tif        0.690006256104
5028.tif        0.868701934814
5034.tif        0.865879058838
5040.tif        0.914077758789
5046.tif        0.917888641357
5052.tif        0.658527374268
5058.tif        0.924201965332
5064.tif        0.543327331543
5070.tif        0.777675628662
5076.tif        0.881942749023
5082.tif        0.530544281006
5088.tif        0.665069580078
5094.tif        0.238723754883
5100.tif        0.524089813232
5106.tif        0.790050506592
5112.tif        0.823585510254
5118.tif        0.800186157227
5124.tif        0.963779449463
5130.tif        0.738521575928
5136.tif        0.819770812988
5142.tif        0.466583251953
5148.tif        0.657825469971
5154.tif        0.927215576172
5160.tif        0.73314666748
5166.tif        0.485385894775
5172.tif        0.987945556641
5178.tif        0.765975952148
5184.tif        0.516468048096
5190.tif        0.686630249023
5196.tif        0.742160797119
5202.tif        0.982082366943
5208.tif        0.921421051025
5214.tif        0.970600128174
5220.tif        0.890949249268
5226.tif        0.989940643311
5232.tif        0.691066741943
5238.tif        0.839126586914
5244.tif        0.744152069092
5250.tif        0.93383026123
5256.tif        0.79695892334
5262.tif        0.504253387451
5268.tif        0.577156066895
5274.tif        0.952816009521
5280.tif        0.671279907227
5286.tif        0.768180847168
5292.tif        0.867645263672
5298.tif        0.529666900635
5304.tif        0.893016815186
5310.tif        0.883701324463
5316.tif        0.977970123291
5322.tif        0.922332763672
5328.tif        0.770698547363
5334.tif        0.478553771973
5340.tif        0.608306884766
5346.tif        0.660171508789
5352.tif        0.954696655273
5358.tif        0.438812255859
5364.tif        0.814189910889
5370.tif        0.887092590332
5376.tif        0.881675720215
5382.tif        0.854228973389
5388.tif        0.759632110596
5394.tif        0.964878082275
5400.tif        0.894237518311
5406.tif        0.811992645264
5412.tif        0.727825164795
5418.tif        0.801761627197
5424.tif        0.738452911377
5430.tif        0.806537628174
5436.tif        0.57975769043
5442.tif        0.663272857666
5448.tif        0.631332397461
5454.tif        0.614459991455
5460.tif        0.654125213623
5466.tif        0.522994995117
5472.tif        0.828521728516
5478.tif        0.20193862915
5484.tif        0.954681396484
5490.tif        0.784069061279
5496.tif        0.70133972168
5502.tif        0.670604705811
5508.tif        0.903312683105
5514.tif        0.841102600098
5520.tif        0.621482849121
5526.tif        0.784175872803
5532.tif        0.831172943115
5538.tif        0.9186668396
5544.tif        0.797637939453
5550.tif        0.869438171387
5556.tif        0.671127319336
5562.tif        0.832664489746
5568.tif        0.726028442383
5574.tif        0.809577941895
5580.tif        0.762557983398
5586.tif        0.903789520264
5592.tif        0.855758666992
5598.tif        0.0519256591797
5604.tif        0.766044616699
5610.tif        0.795146942139
5616.tif        0.807266235352
5622.tif        0.865718841553
5628.tif        0.605735778809
5634.tif        0.745185852051
5640.tif        0.769504547119
5646.tif        0.904682159424
5652.tif        0.882957458496
5658.tif        0.857421875
5664.tif        0.393882751465
5670.tif        0.885173797607
5676.tif        0.729038238525
5682.tif        0.604175567627
5688.tif        0.672389984131
5694.tif        0.889198303223
5700.tif        0.95059967041
5706.tif        0.969669342041
5712.tif        0.891231536865
5718.tif        0.872982025146
5724.tif        0.752731323242
5730.tif        0.918884277344
5736.tif        0.803924560547
5742.tif        0.802104949951
5748.tif        0.818862915039
5754.tif        0.862716674805
5760.tif        0.805923461914
5766.tif        0.37134552002
5772.tif        0.855617523193
5778.tif        0.78706741333
5784.tif        0.893531799316
5790.tif        0.893257141113
5796.tif        0.625205993652
5802.tif        0.617645263672
5808.tif        0.798904418945
5814.tif        0.866027832031
5820.tif        0.916763305664
5826.tif        0.961406707764
5832.tif        0.806350708008
5838.tif        0.946323394775
5844.tif        0.849472045898
5850.tif        0.391834259033
5856.tif        0.824844360352
5862.tif        0.914329528809
5868.tif        0.877994537354
5874.tif        0.928974151611
5880.tif        0.733474731445
5886.tif        0.579677581787
5892.tif        0.911521911621
5898.tif        0.722953796387
5904.tif        0.725219726562
5910.tif        0.61731338501
5916.tif        0.815616607666
5922.tif        0.62589263916
5928.tif        0.879375457764
5934.tif        0.631622314453
5940.tif        0.587059020996
5946.tif        0.15193939209
5952.tif        0.672874450684
5958.tif        0.832752227783
5964.tif        0.743095397949
5970.tif        0.81827545166
5976.tif        0.802143096924
5982.tif        0.935256958008
5988.tif        0.94962310791
5994.tif        0.826198577881
6000.tif        0.938556671143
6006.tif        0.892379760742
6012.tif        0.930753598081
6018.tif        0.309818267822
6024.tif        0.264717102051
6030.tif        0.772018432617
6036.tif        0.92854309082
6042.tif        0.478084564209
6048.tif        0.786865234375
6054.tif        0.854080200195
6060.tif        0.806179046631
6066.tif        0.856262207031
6072.tif        0.887928009033
6078.tif        0.473865509033
6084.tif        0.891490936279
6090.tif        0.800067901611
6096.tif        0.763637542725
6102.tif        0.918766021729
6108.tif        0.783599853516
6114.tif        0.649669647217
6120.tif        0.899841308594
6126.tif        0.879623413086
6132.tif        0.695873260498
6138.tif        0.899368286133
6144.tif        0.819198608398
6150.tif        0.919872283936
6156.tif        0.896492004395
6162.tif        0.932174682617
6168.tif        0.916725158691
6174.tif        0.954376220703
6180.tif        0.994922637939
6186.tif        0.870903015137
6192.tif        0.563484191895
6198.tif        0.766693115234
6204.tif        0.825630187988
6210.tif        0.791240692139
6216.tif        0.696914672852
6222.tif        0.949172973633
6228.tif        0.845771789551
6234.tif        0.66801071167
6240.tif        0.463314056396
6246.tif        0.893383026123
6252.tif        0.774959564209
6258.tif        0.528759002686
6264.tif        0.842880249023
6270.tif        0.824459075928
6276.tif        0.879589080811
6282.tif        0.870887756348
6288.tif        0.888835906982
6294.tif        0.746109008789
6300.tif        0.942440032959
6306.tif        0.765113830566
6312.tif        0.749206542969
6318.tif        0.923824310303
6324.tif        0.884761810303
6330.tif        0.95719909668
6336.tif        0.818363189697
6342.tif        0.893535614014
6348.tif        0.749229431152
6354.tif        0.867767333984
6360.tif        0.841571807861
6366.tif        0.803512573242
6372.tif        0.772804260254
6378.tif        0.772430419922
6384.tif        0.803562164307
6390.tif        0.825832366943
6396.tif        0.830631256104
6402.tif        0.750431060791
6408.tif        0.626140594482
6414.tif        0.815753936768
6420.tif        0.871360778809
6426.tif        0.763732910156
6432.tif        0.937393188477
6438.tif        0.57523727417
6444.tif        0.76390838623
6450.tif        0.877212524414
6456.tif        0.738487243652
6462.tif        0.919952392578
6468.tif        0.930709838867
6474.tif        0.900825500488
6480.tif        0.891754150391
6486.tif        0.984714508057
6492.tif        0.979000091553
6498.tif        0.572456359863
6504.tif        0.856796264648
6510.tif        0.790954589844
6516.tif        0.860534667969
6522.tif        0.895660400391
6528.tif        0.753746032715
6534.tif        0.745269775391
6540.tif        0.865131378174
