image           segment rate
6534.tif        0.76135635376
6540.tif        0.81213760376
6546.tif        0.855316162109
6552.tif        0.90470123291
6558.tif        0.768718719482
6564.tif        0.92826461792
6570.tif        0.950954437256
6576.tif        0.685157775879
6582.tif        0.271389007568
6588.tif        0.910484313965
6594.tif        0.806533813477
6600.tif        0.884094238281
6606.tif        0.985160827637
6612.tif        0.862815856934
6618.tif        0.803367614746
6624.tif        0.794700622559
6630.tif        0.918865203857
6636.tif        0.893028259277
6642.tif        0.851703643799
6648.tif        0.963043212891
6654.tif        0.831336975098
6660.tif        0.818946838379
6666.tif        0.727275848389
6672.tif        0.981281280518
6678.tif        0.687496185303
6684.tif        0.830932617188
6690.tif        0.723926544189
6696.tif        0.878341674805
6702.tif        0.911594390869
6708.tif        0.638080596924
6714.tif        0.824867248535
6720.tif        0.748226165771
6726.tif        0.669052124023
6732.tif        0.726810455322
6738.tif        0.903957366943
6744.tif        0.828525543213
6750.tif        0.720527648926
6756.tif        0.94856262207
6762.tif        0.757793426514
6768.tif        0.809734344482
6774.tif        0.905975341797
6780.tif        0.919792175293
6786.tif        0.900398254395
6792.tif        0.576705932617
6798.tif        0.900684356689
6804.tif        0.870388031006
6810.tif        0.704669952393
6816.tif        0.850700378418
6822.tif        0.834331512451
6828.tif        0.708873748779
6834.tif        0.9426612854
6840.tif        0.884323120117
6846.tif        0.874172210693
6852.tif        0.653476715088
6858.tif        0.773891448975
6864.tif        0.769691467285
6870.tif        0.941108703613
6876.tif        0.843662261963
6882.tif        0.613204956055
6888.tif        0.787239074707
6894.tif        0.758178710938
6900.tif        0.32218170166
6906.tif        0.835117340088
6912.tif        0.885395050049
6918.tif        0.883460998535
6924.tif        0.844650268555
6930.tif        0.881809234619
6936.tif        0.701839447021
6942.tif        0.836494445801
6948.tif        0.919219970703
6954.tif        0.987060546875
6960.tif        0.683864593506
6966.tif        0.94352722168
6972.tif        0.765399932861
6978.tif        0.907585144043
6984.tif        0.962417602539
6990.tif        0.992893218994
6996.tif        0.929573059082
7002.tif        0.859420776367
7008.tif        0.920715332031
7014.tif        0.96057519323
7020.tif        0.830562591553
7026.tif        0.904235839844
7032.tif        0.927700042725
7038.tif        0.969013214111
7044.tif        0.751163482666
7050.tif        0.642585754395
7056.tif        0.948085784912
7062.tif        0.78246307373
7068.tif        0.921852111816
7074.tif        0.88712310791
7080.tif        0.866081237793
7086.tif        0.91987991333
7092.tif        0.799076080322
7098.tif        0.72388458252
7104.tif        0.551048278809
7110.tif        0.875598907471
7116.tif        0.623874664307
7122.tif        0.976615905762
7128.tif        0.710872650146
7134.tif        0.889072418213
7140.tif        0.987491607666
7146.tif        0.951015472412
7152.tif        0.966369628906
7158.tif        0.981678009033
7164.tif        0.959815979004
7170.tif        0.868774414062
7176.tif        0.925071716309
7182.tif        0.788349151611
7188.tif        0.692207336426
7194.tif        0.904712677002
7200.tif        0.976108551025
7206.tif        0.896194458008
7212.tif        0.878578186035
7218.tif        0.931743621826
7224.tif        0.809967041016
7230.tif        0.787452697754
7236.tif        0.908912658691
7242.tif        0.899726867676
7248.tif        0.902778625488
7254.tif        0.832855224609
7260.tif        0.839210510254
7266.tif        0.876411437988
7272.tif        0.853286743164
7278.tif        0.888565063477
7284.tif        0.884956359863
7290.tif        0.872779846191
7296.tif        0.821266174316
7302.tif        0.923084259033
7308.tif        0.853958129883
7314.tif        0.978458404541
7320.tif        0.793834686279
7326.tif        0.962505340576
7332.tif        0.986873626709
7338.tif        0.784896850586
7344.tif        0.898918151855
7350.tif        0.860408782959
7356.tif        0.0
7362.tif        0.785938262939
7368.tif        0.702026367188
7374.tif        0.835899353027
7380.tif        0.935680389404
7386.tif        0.87130355835
7392.tif        0.89427947998
7398.tif        0.743618011475
7404.tif        0.490909576416
7410.tif        0.650356292725
7416.tif        0.790950775146
7422.tif        0.838901519775
7428.tif        0.164157867432
7434.tif        0.95832824707
7440.tif        0.81356048584
7446.tif        0.687328338623
7452.tif        0.923374176025
7458.tif        0.920864105225
7464.tif        0.359008789062
7470.tif        0.952461242676
7476.tif        0.956462860107
7482.tif        0.922180175781
7488.tif        0.999862670898
7494.tif        0.920330047607
7500.tif        0.739658355713
7506.tif        0.850391387939
7512.tif        0.768547058105
7518.tif        0.831363677979
7524.tif        0.874538421631
7530.tif        0.981433868408
7536.tif        0.883720397949
7542.tif        0.844680786133
7548.tif        0.93274307251
7554.tif        0.488277435303
7560.tif        0.892032623291
7566.tif        0.801761627197
7572.tif        0.665645599365
7578.tif        0.639175415039
7584.tif        0.827507019043
7590.tif        0.821117401123
7596.tif        0.5202293396
7602.tif        0.952041625977
7608.tif        0.839054107666
7614.tif        0.625450134277
7620.tif        0.965869903564
7626.tif        0.825916290283
7632.tif        0.0846366882324
7638.tif        0.898010253906
7644.tif        0.877738952637
7650.tif        0.923221588135
7656.tif        0.986804962158
7662.tif        0.888736724854
7668.tif        0.842864990234
7674.tif        0.892593383789
7680.tif        0.808731079102
7686.tif        0.946830749512
7692.tif        0.656929016113
7698.tif        0.938102722168
7704.tif        0.985858917236
7710.tif        0.936389923096
7716.tif        0.953140258789
7722.tif        0.813442230225
7728.tif        0.86759185791
7734.tif        0.863967895508
7740.tif        0.855175018311
7746.tif        0.883590698242
7752.tif        0.793643951416
7758.tif        0.803173065186
7764.tif        0.184688568115
7770.tif        0.790756225586
7776.tif        0.88920211792
7782.tif        0.682468414307
7788.tif        0.878128051758
7794.tif        0.998210906982
7800.tif        0.223163604736
7806.tif        0.814720153809
7812.tif        0.931781768799
7818.tif        0.927639007568
7824.tif        0.886779785156
7830.tif        0.77543258667
7836.tif        0.871467590332
7842.tif        0.849174499512
7848.tif        0.785301208496
7854.tif        0.918422698975
7860.tif        0.731620788574
7866.tif        0.888145446777
7872.tif        0.92066192627
7878.tif        0.927028656006
7884.tif        0.984306335449
7890.tif        0.790901184082
7896.tif        0.934986114502
7902.tif        0.770965576172
7908.tif        0.84928894043
7914.tif        0.913684844971
7920.tif        0.823886871338
7926.tif        0.70512008667
7932.tif        0.534702301025
7938.tif        0.913982391357
7944.tif        0.904880523682
7950.tif        0.764694213867
7956.tif        0.83130645752
7962.tif        0.878982543945
7968.tif        0.351001739502
7974.tif        0.916389465332
7980.tif        0.711082458496
7986.tif        0.756549835205
7992.tif        0.851589202881
7998.tif        0.802093505859
8004.tif        0.824802398682
8010.tif        0.818351745605
8016.tif        0.915753264925
8022.tif        0.905891418457
8028.tif        0.993671417236
8034.tif        0.971607208252
8040.tif        0.831653594971
8046.tif        0.980457305908
8052.tif        0.939510345459
8058.tif        0.588394165039
8064.tif        0.930522918701
8070.tif        0.541412353516
8076.tif        0.835891723633
8082.tif        0.855834960938
8088.tif        0.819133758545
8094.tif        0.967147827148
8100.tif        0.743381500244
8106.tif        0.754627227783
8112.tif        0.783172607422
8118.tif        0.989337921143
8124.tif        0.917289733887
8130.tif        0.85018157959
8136.tif        0.955696105957
8142.tif        0.939559936523
8148.tif        0.843200683594
8154.tif        0.76301574707
8160.tif        0.951156616211
8166.tif        0.849216461182
8172.tif        0.856258392334
8178.tif        0.761287689209
8184.tif        0.915561676025
8190.tif        0.9658203125
8196.tif        0.996757507324
8202.tif        0.916938781738
8208.tif        0.993053436279
8214.tif        0.955772399902
8220.tif        0.511936187744
8226.tif        0.96533203125
8232.tif        0.864112854004
8238.tif        0.831470489502
8244.tif        0.789867401123
8250.tif        0.789745330811
8256.tif        0.758937835693
8262.tif        0.823055267334
8268.tif        0.60640335083
8274.tif        0.871547698975
8280.tif        0.98136138916
8286.tif        0.95524597168
8292.tif        0.979442596436
8298.tif        0.920680999756
8304.tif        0.926273345947
8310.tif        0.90161895752
8316.tif        0.943607330322
8322.tif        0.901741027832
8328.tif        0.936435699463
8334.tif        0.735946655273
8340.tif        0.916248321533
8346.tif        0.660999298096
8352.tif        0.918731689453
8358.tif        0.914604187012
8364.tif        0.936889648438
8370.tif        0.885314941406
8376.tif        0.968807220459
8382.tif        0.894096374512
8388.tif        0.97785949707
8394.tif        0.492198944092
8400.tif        0.912307739258
8406.tif        0.917430877686
8412.tif        0.914073944092
8418.tif        0.730987548828
8424.tif        0.729263305664
8430.tif        0.7448387146
8436.tif        0.915012359619
8442.tif        0.721771240234
8448.tif        0.752426147461
8454.tif        0.913719177246
8460.tif        0.988552093506
8466.tif        0.897087097168
8472.tif        0.958026885986
8478.tif        0.906116485596
8484.tif        0.986637115479
8490.tif        0.884075164795
8496.tif        0.82576751709
8502.tif        0.319965362549
8508.tif        0.924705505371
8514.tif        0.950637817383
8520.tif        0.971042633057
8526.tif        0.933643341064
8532.tif        0.912086486816
8538.tif        0.94017791748
8544.tif        0.963172912598
8550.tif        0.397583007812
8556.tif        0.958686828613
8562.tif        0.864917755127
8568.tif        0.931442260742
8574.tif        0.931797027588
8580.tif        0.884571075439
8586.tif        0.778022766113
8592.tif        0.804317474365
8598.tif        0.973323822021
8604.tif        0.443981170654
8610.tif        0.902057647705
8616.tif        0.970294952393
8622.tif        0.927059173584
8628.tif        0.830936431885
8634.tif        0.968894958496
8640.tif        0.930030822754
8646.tif        0.494281768799
8652.tif        0.836112976074
8658.tif        0.959018707275
8664.tif        0.976779937744
8670.tif        0.887054443359
8676.tif        0.93754196167
8682.tif        0.950183868408
8688.tif        0.834411621094
8694.tif        0.930950164795
8700.tif        0.95108795166
8706.tif        0.881240844727
8712.tif        0.878917694092
8718.tif        0.954532623291
8724.tif        0.889850616455
8730.tif        0.847068786621
8736.tif        0.938655853271
8742.tif        0.823139190674
8748.tif        0.965435028076
8754.tif        0.843952178955
8760.tif        0.757831573486
8766.tif        0.878513336182
8772.tif        0.761264801025
8778.tif        0.954990386963
8784.tif        0.951038360596
8790.tif        0.922058105469
8796.tif        0.877067565918
8802.tif        0.919540405273
8808.tif        0.939296722412
8814.tif        0.891189575195
8820.tif        0.871982574463
8826.tif        0.87784576416
8832.tif        0.874649047852
8838.tif        0.956008911133
8844.tif        0.952838897705
8850.tif        0.947071075439
8856.tif        0.813148498535
8862.tif        0.936553955078
8868.tif        0.723049163818
8874.tif        0.954357147217
8880.tif        0.736755371094
8886.tif        0.820980072021
8892.tif        0.95512008667
8898.tif        0.858692169189
8904.tif        0.944938659668
8910.tif        0.923450469971
8916.tif        0.893932342529
8922.tif        0.86429977417
8928.tif        0.907726287842
8934.tif        0.842903137207
8940.tif        0.830894470215
8946.tif        0.715999603271
8952.tif        0.983528137207
8958.tif        0.898544311523
8964.tif        0.681114196777
8970.tif        0.858665466309
8976.tif        0.743377685547
8982.tif        0.919414520264
8988.tif        0.939334869385
8994.tif        0.762168884277
9000.tif        0.789276123047
9006.tif        0.847682952881
9012.tif        0.975662231445
9018.tif        0.855943496802
9024.tif        0.440631866455
9030.tif        0.996910095215
9036.tif        0.931533813477
9042.tif        0.973526000977
9048.tif        0.690273284912
9054.tif        0.886363983154
9060.tif        0.982166290283
9066.tif        0.811264038086
9072.tif        0.844974517822
9078.tif        0.91459274292
9084.tif        0.854084014893
9090.tif        0.952014923096
9096.tif        0.582279205322
9102.tif        0.85521697998
9108.tif        0.92293548584
9114.tif        0.421520233154
9120.tif        0.950454711914
9126.tif        0.646030426025
9132.tif        0.612648010254
9138.tif        0.934795379639
9144.tif        0.929664611816
9150.tif        0.911182403564
9156.tif        0.908519744873
9162.tif        0.822078704834
9168.tif        0.997104644775
9174.tif        0.767475128174
9180.tif        0.889621734619
9186.tif        0.975196838379
9192.tif        0.994491577148
9198.tif        0.983818054199
9204.tif        0.787956237793
9210.tif        0.883365631104
9216.tif        0.879875183105
9222.tif        0.896335601807
9228.tif        0.932910919189
9234.tif        0.875297546387
9240.tif        0.920555114746
9246.tif        0.929538726807
9252.tif        0.490268707275
9258.tif        0.964054107666
9264.tif        0.913974761963
9270.tif        0.754680633545
9276.tif        0.862693786621
9282.tif        0.560127258301
9288.tif        0.866630554199
9294.tif        0.724838256836
9300.tif        0.744918823242
9306.tif        0.87377166748
9312.tif        0.947490692139
9318.tif        0.924823760986
9324.tif        0.942371368408
9330.tif        0.764972686768
9336.tif        0.758487701416
9342.tif        0.903141021729
9348.tif        0.845798492432
9354.tif        0.902904510498
9360.tif        0.906005859375
9366.tif        0.967170715332
9372.tif        0.962955474854
9378.tif        0.870536804199
9384.tif        0.966167449951
9390.tif        0.96891784668
9396.tif        0.70881652832
9402.tif        0.832355499268
9408.tif        0.883945465088
9414.tif        0.900524139404
9420.tif        0.361640930176
9426.tif        0.936012268066
9432.tif        0.964740753174
9438.tif        0.693141937256
9444.tif        0.89017868042
9450.tif        0.709163665771
9456.tif        0.944828033447
9462.tif        0.944370269775
9468.tif        0.937976837158
9474.tif        0.305770874023
9480.tif        0.93185043335
9486.tif        0.306331634521
9492.tif        0.964805603027
9498.tif        0.794914245605
9504.tif        0.977733612061
9510.tif        0.919384002686
9516.tif        0.869297027588
9522.tif        0.98083114624
9528.tif        0.856700897217
9534.tif        0.869766235352
9540.tif        0.884563446045
9546.tif        0.849601745605
9552.tif        0.795726776123
9558.tif        0.859027862549
9564.tif        0.769863128662
9570.tif        0.995704650879
9576.tif        0.905055999756
9582.tif        0.944347381592
9588.tif        0.55277633667
9594.tif        0.943172454834
9600.tif        0.972938537598
9606.tif        0.867897033691
9612.tif        0.682964324951
9618.tif        0.762363433838
9624.tif        0.992404937744
9630.tif        0.89172744751
9636.tif        0.979984283447
9642.tif        0.968158721924
9648.tif        0.977069854736
9654.tif        0.052433013916
9660.tif        0.956035614014
9666.tif        0.885684967041
9672.tif        0.693775177002
9678.tif        0.952404022217
9684.tif        0.92565536499
9690.tif        0.960254669189
9696.tif        0.93904876709
9702.tif        0.989002227783
9708.tif        0.891151428223
9714.tif        0.822940826416
9720.tif        0.906723022461
9726.tif        0.772399902344
9732.tif        0.787380218506
9738.tif        0.919876098633
9744.tif        0.919540405273
9750.tif        0.868015289307
9756.tif        0.829170227051
9762.tif        0.629989624023
9768.tif        0.968173980713
9774.tif        0.861267089844
9780.tif        0.898262023926
9786.tif        0.989459991455
9792.tif        0.978408813477
9798.tif        0.912403106689
9804.tif        0.928329467773
9810.tif        0.886436462402
9816.tif        0.909656524658
9822.tif        0.224132537842
9828.tif        0.935249328613
9834.tif        0.984775543213
9840.tif        0.874164581299
9846.tif        0.85816192627
9852.tif        0.946559906006
9858.tif        0.980766296387
9864.tif        0.971656799316
9870.tif        0.815902709961
9876.tif        0.991367340088
9882.tif        0.953365325928
9888.tif        0.780460357666
9894.tif        0.85657119751
9900.tif        0.891262054443
9906.tif        0.824081420898
9912.tif        0.829753875732
9918.tif        0.926151275635
9924.tif        0.563743591309
9930.tif        0.820934295654
9936.tif        0.873859405518
9942.tif        0.947940826416
9948.tif        0.87979888916
9954.tif        0.907875061035
9960.tif        0.993762969971
9966.tif        0.960186004639
9972.tif        0.913162231445
9978.tif        0.948554992676
9984.tif        0.974472045898
9990.tif        0.88663482666
9996.tif        0.873161315918
10002.tif        0.923492431641
10008.tif        0.883728027344
10014.tif        0.747573852539
10020.tif        0.957610107942
10026.tif        0.877342224121
10032.tif        0.963314056396
10038.tif        0.979717254639
10044.tif        0.956592559814
10050.tif        0.826030731201
10056.tif        0.942127227783
10062.tif        0.787708282471
10068.tif        0.756210327148
10074.tif        0.616687774658
10080.tif        0.715240478516
10086.tif        0.807197570801
10092.tif        0.835800170898
10098.tif        0.891342163086
10104.tif        0.896675109863
10110.tif        0.962795257568
10116.tif        0.957744598389
10122.tif        0.9560546875
10128.tif        0.997394561768
10134.tif        0.834644317627
10140.tif        0.945693969727
10146.tif        0.824214935303
10152.tif        0.747375488281
10158.tif        0.976703643799
10164.tif        0.693035125732
10170.tif        0.972522735596
10176.tif        0.865776062012
10182.tif        0.881195068359
10188.tif        0.75842666626
10194.tif        0.810302734375
10200.tif        0.95348739624
10206.tif        0.758140563965
10212.tif        0.822597503662
10218.tif        0.802539825439
10224.tif        0.934307098389
10230.tif        0.928901672363
10236.tif        0.812602996826
10242.tif        0.793743133545
10248.tif        0.950607299805
10254.tif        0.864921569824
10260.tif        0.862079620361
10266.tif        0.743255615234
10272.tif        0.370552062988
10278.tif        0.988124847412
10284.tif        0.96951675415
10290.tif        0.899681091309
10296.tif        0.993747711182
10302.tif        0.830757141113
10308.tif        0.842361450195
10314.tif        0.883689880371
10320.tif        0.889656066895
10326.tif        0.883670806885
10332.tif        0.882019042969
10338.tif        0.780601501465
10344.tif        0.783977508545
10350.tif        0.99010848999
10356.tif        0.801277160645
10362.tif        0.683380126953
10368.tif        0.923377990723
10374.tif        0.866744995117
10380.tif        0.813014984131
10386.tif        0.679126739502
10392.tif        0.683418273926
10398.tif        0.365760803223
10404.tif        0.614189147949
10410.tif        0.835639953613
10416.tif        0.971496582031
10422.tif        0.839385986328
10428.tif        0.900959014893
10434.tif        0.981693267822
10440.tif        0.851634979248
10446.tif        0.950981140137
10452.tif        0.884075164795
10458.tif        0.999317169189
10464.tif        0.991535186768
10470.tif        0.936088562012
10476.tif        0.950355529785
10482.tif        0.883590698242
10488.tif        0.949405670166
10494.tif        0.901496887207
10500.tif        0.905353546143
10506.tif        0.940505981445
10512.tif        0.817810058594
10518.tif        0.920337677002
10524.tif        0.0703735351562
10530.tif        0.926628112793
10536.tif        0.932865142822
10542.tif        0.931564331055
10548.tif        0.913238525391
10554.tif        0.864555358887
10560.tif        0.895992279053
10566.tif        0.605163574219
10572.tif        0.130710601807
10578.tif        0.713871002197
10584.tif        0.688743591309
10590.tif        0.626811981201
10596.tif        0.835144042969
10602.tif        0.929454803467
10608.tif        0.851291656494
10614.tif        1.0
10620.tif        0.983207702637
10626.tif        0.969497680664
10632.tif        0.923309326172
10638.tif        0.994312286377
10644.tif        1.0
10650.tif        0.872341156006
10656.tif        0.92839050293
10662.tif        0.828514099121
10668.tif        0.858982086182
10674.tif        0.940631866455
10680.tif        0.906475067139
10686.tif        0.767570495605
10692.tif        0.638122558594
10698.tif        0.858123779297
10704.tif        0.782592773438
10710.tif        0.164089202881
10716.tif        0.954620361328
10722.tif        0.866760253906
10728.tif        0.773536682129
10734.tif        0.824962615967
10740.tif        0.624423980713
10746.tif        0.892593383789
10752.tif        0.467708587646
10758.tif        0.781841278076
10764.tif        0.510921478271
10770.tif        0.931423187256
10776.tif        0.862281799316
10782.tif        0.966567993164
10788.tif        0.994937896729
10794.tif        0.98946762085
10800.tif        0.990337371826
10806.tif        0.982738494873
10812.tif        1.0
10818.tif        0.758583068848
10824.tif        0.927410125732
10830.tif        0.953327178955
10836.tif        0.921287536621
10842.tif        0.97301864624
10848.tif        0.670989990234
10854.tif        0.939254760742
10860.tif        0.689273834229
10866.tif        0.913146972656
10872.tif        0.891033172607
10878.tif        0.90113067627
10884.tif        0.965427398682
10890.tif        0.824989318848
10896.tif        0.137321472168
10902.tif        0.966194152832
10908.tif        0.668266296387
10914.tif        0.717994689941
10920.tif        0.719703674316
10926.tif        0.708374023438
10932.tif        0.723194122314
10938.tif        0.979290008545
10944.tif        0.894466400146
10950.tif        0.989372253418
10956.tif        0.998474121094
10962.tif        0.984882354736
10968.tif        0.928661346436
10974.tif        0.951419830322
10980.tif        0.918357849121
10986.tif        0.81262588501
10992.tif        0.839401245117
10998.tif        0.792198181152
11004.tif        0.792190551758
11010.tif        0.957748413086
11016.tif        0.909160614014
11022.tif        0.977674406983
11028.tif        0.922367095947
11034.tif        0.920894622803
11040.tif        0.85717010498
11046.tif        0.909320831299
11052.tif        0.935543060303
11058.tif        0.563201904297
11064.tif        0.654613494873
11070.tif        0.695388793945
11076.tif        0.697593688965
11082.tif        0.519725799561
11088.tif        0.879653930664
11094.tif        0.843185424805
11100.tif        0.975044250488
11106.tif        0.452697753906
11112.tif        0.935512542725
11118.tif        0.973896026611
11124.tif        0.988788604736
11130.tif        0.989410400391
11136.tif        0.907890319824
11142.tif        0.973094940186
11148.tif        0.974178314209
11154.tif        0.985553741455
11160.tif        0.914134979248
11166.tif        0.849708557129
11172.tif        0.899593353271
11178.tif        0.699676513672
11184.tif        0.752689361572
11190.tif        0.932689666748
11196.tif        0.977710723877
11202.tif        0.962646484375
11208.tif        0.744258880615
11214.tif        0.884010314941
11220.tif        0.823402404785
11226.tif        0.838596343994
11232.tif        0.962211608887
11238.tif        0.757678985596
11244.tif        0.955627441406
11250.tif        0.901702880859
11256.tif        0.829429626465
11262.tif        0.769386291504
11268.tif        0.959781646729
11274.tif        0.913749694824
11280.tif        0.930389404297
11286.tif        0.931476593018
11292.tif        0.892032623291
11298.tif        0.896266937256
11304.tif        0.941242218018
11310.tif        0.932369232178
11316.tif        0.994068145752
11322.tif        0.889194488525
11328.tif        0.942089080811
11334.tif        0.918048858643
11340.tif        0.897766113281
11346.tif        0.949569702148
11352.tif        0.863338470459
11358.tif        0.821674346924
11364.tif        0.962944030762
11370.tif        0.981174468994
11376.tif        0.831516265869
11382.tif        0.96422958374
11388.tif        0.870044708252
11394.tif        0.862850189209
11400.tif        0.88111114502
11406.tif        0.813697814941
11412.tif        0.941261291504
11418.tif        0.748355865479
11424.tif        0.847759246826
11430.tif        0.671669006348
11436.tif        0.933216094971
11442.tif        0.956970214844
11448.tif        0.962818145752
11454.tif        0.855484008789
11460.tif        0.940174102783
11466.tif        0.996547698975
11472.tif        0.94588470459
11478.tif        0.94864654541
11484.tif        0.931743621826
11490.tif        0.973274230957
11496.tif        0.962409973145
11502.tif        0.875495910645
11508.tif        0.965705871582
11514.tif        0.774917602539
11520.tif        0.934474945068
11526.tif        0.855003356934
11532.tif        0.832355499268
11538.tif        0.769695281982
11544.tif        0.962352752686
11550.tif        0.976165771484
11556.tif        0.905899047852
11562.tif        0.726501464844
11568.tif        0.922431945801
11574.tif        0.808692932129
11580.tif        0.471462249756
11586.tif        0.899131774902
11592.tif        0.993873596191
11598.tif        0.883129119873
11604.tif        0.945388793945
11610.tif        0.988670349121
11616.tif        0.928894042969
11622.tif        0.862018585205
11628.tif        0.967544555664
11634.tif        0.922672271729
11640.tif        0.953559875488
11646.tif        0.999835968018
11652.tif        0.976238250732
11658.tif        0.966358184814
11664.tif        0.963668823242
11670.tif        0.946376800537
11676.tif        0.946849822998
11682.tif        0.804588317871
11688.tif        0.949882507324
11694.tif        0.989147186279
11700.tif        0.971981048584
11706.tif        0.936950683594
11712.tif        0.923885345459
11718.tif        0.95210647583
11724.tif        0.937007904053
11730.tif        0.691394805908
11736.tif        0.794551849365
11742.tif        0.470943450928
11748.tif        0.757514953613
11754.tif        0.761150360107
11760.tif        0.933631896973
11766.tif        0.712779998779
11772.tif        0.841293334961
11778.tif        0.979732513428
11784.tif        0.891555786133
11790.tif        0.921962738037
11796.tif        0.974601745605
11802.tif        0.995124816895
11808.tif        0.978424072266
11814.tif        0.978218078613
11820.tif        0.90380859375
11826.tif        0.882522583008
11832.tif        0.792507171631
11838.tif        0.866279602051
11844.tif        0.894882202148
11850.tif        0.836967468262
11856.tif        0.881797790527
11862.tif        0.944744110107
11868.tif        0.808532714844
11874.tif        0.905406951904
11880.tif        0.952560424805
11886.tif        0.935539245605
11892.tif        0.980018615723
11898.tif        0.434200286865
11904.tif        0.901371002197
11910.tif        0.835350036621
11916.tif        0.768772125244
11922.tif        0.671272277832
11928.tif        0.962078094482
11934.tif        0.96911239624
11940.tif        0.790328979492
11946.tif        0.919281005859
11952.tif        0.974388122559
11958.tif        0.770366668701
11964.tif        0.996089935303
11970.tif        0.96662902832
11976.tif        0.886234283447
11982.tif        0.891044616699
11988.tif        0.992782592773
11994.tif        0.923629760742
12000.tif        0.914768218994
12006.tif        0.99365234375
12012.tif        0.954120635986
12018.tif        0.774921417236
12024.tif        0.898416677772
12030.tif        0.968723297119
12036.tif        0.887237548828
12042.tif        0.968627929688
12048.tif        0.968814849854
12054.tif        0.998184204102
12060.tif        0.910015106201
12066.tif        0.915939331055
12072.tif        0.838230133057
12078.tif        0.743682861328
12084.tif        0.595527648926
12090.tif        0.582504272461
12096.tif        0.723617553711
12102.tif        0.764156341553
12108.tif        0.913421630859
12114.tif        0.915515899658
12120.tif        0.95690536499
12126.tif        0.801258087158
12132.tif        0.99596786499
12138.tif        0.97452545166
12144.tif        0.925872802734
12150.tif        0.980445861816
12156.tif        0.978679656982
12162.tif        0.890491485596
12168.tif        0.768795013428
12174.tif        0.955078125
12180.tif        0.983966827393
12186.tif        0.808662414551
12192.tif        0.840133666992
12198.tif        0.929355621338
12204.tif        0.984470367432
12210.tif        0.979316711426
12216.tif        0.864440917969
12222.tif        0.81717300415
12228.tif        0.990852355957
12234.tif        0.902778625488
12240.tif        0.927589416504
12246.tif        0.828910827637
12252.tif        0.488681793213
12258.tif        0.252403259277
12264.tif        0.734218597412
12270.tif        0.897930145264
12276.tif        0.668369293213
12282.tif        0.661815643311
12288.tif        0.879096984863
12294.tif        0.709861755371
12300.tif        0.979625701904
12306.tif        0.954853057861
12312.tif        0.945858001709
12318.tif        0.858150482178
12324.tif        0.958591461182
12330.tif        0.866470336914
12336.tif        0.991645812988
12342.tif        0.977439880371
12348.tif        0.991947174072
12354.tif        0.891181945801
12360.tif        0.881198883057
12366.tif        0.957279205322
12372.tif        0.992477416992
12378.tif        0.56107711792
12384.tif        0.899791717529
12390.tif        0.997062683105
12396.tif        0.79651260376
12402.tif        0.94868850708
12408.tif        0.621444702148
12414.tif        0.933166503906
12420.tif        0.922412872314
12426.tif        0.758129119873
12432.tif        0.117301940918
12438.tif        0.851749420166
12444.tif        0.975437164307
12450.tif        0.866310119629
12456.tif        0.778526306152
12462.tif        0.838516235352
12468.tif        0.899005889893
12474.tif        0.986042022705
12480.tif        0.995254516602
12486.tif        0.982627868652
12492.tif        0.995124816895
12498.tif        0.983871459961
12504.tif        0.922382354736
12510.tif        0.897422790527
12516.tif        0.838352203369
12522.tif        1.0
12528.tif        0.994148254395
12534.tif        0.975830078125
12540.tif        0.931594848633
12546.tif        0.855781555176
12552.tif        0.896099090576
12558.tif        0.968719482422
12564.tif        0.852516174316
12570.tif        0.994018554688
12576.tif        0.938957214355
12582.tif        0.947875976562
12588.tif        0.958896636963
12594.tif        0.694900512695
12600.tif        0.953693389893
12606.tif        0.899097442627
12612.tif        0.877529144287
12618.tif        0.790229797363
12624.tif        0.783615112305
12630.tif        0.694602966309
12636.tif        0.87964630127
12642.tif        0.915866851807
12648.tif        0.893043518066
12654.tif        0.99267578125
12660.tif        0.900295257568
12666.tif        0.983543395996
12672.tif        0.91259765625
12678.tif        0.925395965576
12684.tif        0.928684234619
12690.tif        0.849491119385
12696.tif        0.88013458252
12702.tif        0.978412628174
12708.tif        0.990291595459
12714.tif        0.710098266602
12720.tif        0.957069396973
12726.tif        0.845699310303
12732.tif        0.30347442627
12738.tif        0.739562988281
12744.tif        0.820472717285
12750.tif        0.908332824707
12756.tif        0.797592163086
12762.tif        0.513664245605
12768.tif        0.779918670654
12774.tif        0.934009552002
12780.tif        0.814472198486
12786.tif        0.884922027588
12792.tif        0.803104400635
12798.tif        0.711250305176
12804.tif        0.938556671143
12810.tif        0.987621307373
12816.tif        0.982044219971
12822.tif        1.0
12828.tif        0.934963226318
12834.tif        0.884925842285
12840.tif        0.76033782959
12846.tif        0.88109588623
12852.tif        0.940971374512
12858.tif        0.939979553223
12864.tif        0.907939910889
12870.tif        0.941291809082
12876.tif        0.981155395508
12882.tif        0.91552734375
12888.tif        0.933925628662
12894.tif        0.962692260742
12900.tif        0.413982391357
12906.tif        0.776496887207
12912.tif        0.59720993042
12918.tif        0.520294189453
12924.tif        0.692607879639
12930.tif        0.564605712891
12936.tif        0.868824005127
12942.tif        0.887096405029
12948.tif        0.77583694458
12954.tif        0.878547668457
12960.tif        0.721096038818
12966.tif        0.783229827881
12972.tif        0.869358062744
12978.tif        0.900405883789
12984.tif        0.95426940918
12990.tif        0.969303131104
